"item","substitute"
"999227072","999252830"
"999252830","999171887"
"999171887","999252830"
"999252830","999276391"
"999276391","999252830"
"999252830","999179555"
"999179555","999252830"
"999252830","999428995"
"999428995","999252830"
"999252830","999436980"
"999436980","999252830"
"999252830","999224669"
"999224669","999252830"
"999252830","999996406"
"999996406","999252830"
"999252830","999958014"
"999958014","999252830"
"999252830","999178856"
"999178856","999252830"
"999252830","999999155"
"999999155","999252830"
"999252830","999232352"
"999232352","999252830"
"999252830","999296492"
"999296492","999252830"
"999252830","999272957"
"999272957","999252830"
"999252830","999329006"
"999329006","999252830"
"999252830","999425477"
"999425477","999252830"
"999252830","999937270"
"999937270","999252830"
"999252830","999224118"
"999224118","999252830"
"999252830","999227004"
"999227004","999252830"
"999252830","999985248"
"999985248","999252830"
"999252830","999999154"
"999999154","999252830"
"999252830","999235115"
"999235115","999252830"
"999252830","999301585"
"999301585","999252830"
"999252830","999276060"
"999276060","999252830"
"999252830","999265641"
"999265641","999252830"
"999252830","999171886"
"999171886","999252830"
"999252830","999473968"
"999473968","999252830"
"999252830","999225621"
"999225621","999252830"
"999252830","999473969"
"999473969","999252830"
"999252830","999224678"
"999224678","999252830"
"999252830","999937561"
"999937561","999252830"
"999252830","999958016"
"999958016","999252830"
"999252830","999736173"
"999736173","999252830"
"999252830","999301596"
"999301596","999252830"
"999252830","999224372"
"999224372","999252830"
"999252830","999271417"
"999271417","999252830"
"999181669","999233217"
"999233217","999181669"
"999181669","999245269"
"999245269","999181669"
"999181669","999377064"
"999377064","999181669"
"999181669","999179574"
"999179574","999181669"
"999181669","999946225"
"999946225","999181669"
"999181669","999175915"
"999175915","999181669"
"999181669","999236394"
"999236394","999181669"
"999181669","999428993"
"999428993","999181669"
"999181669","999693305"
"999693305","999181669"
"999181669","999326698"
"999326698","999181669"
"999181669","999388473"
"999388473","999181669"
"999181669","999383145"
"999383145","999181669"
"999181669","999326163"
"999326163","999181669"
"999181669","999326699"
"999326699","999181669"
"999181669","999411565"
"999411565","999181669"
"999181669","999185672"
"999185672","999181669"
"999181669","999271525"
"999271525","999181669"
"999181669","999372428"
"999372428","999181669"
"999181669","999247830"
"999247830","999181669"
"999181669","999274511"
"999274511","999181669"
"999181669","999243893"
"999243893","999181669"
"999181669","999184227"
"999184227","999181669"
"999181669","999275988"
"999275988","999181669"
"999181669","999946224"
"999946224","999181669"
"999181669","999578813"
"999578813","999181669"
"999181669","999410057"
"999410057","999181669"
"999181669","999972283"
"999972283","999181669"
"999181669","999244113"
"999244113","999181669"
"999181669","999277267"
"999277267","999181669"
"999181669","999296493"
"999296493","999181669"
"999181669","999352306"
"999352306","999181669"
"999181669","999175637"
"999175637","999181669"
"999181669","999459267"
"999459267","999181669"
"999181669","999294034"
"999294034","999181669"
"999181669","999510823"
"999510823","999181669"
"999181669","999551713"
"999551713","999181669"
"999181669","999276393"
"999276393","999181669"
"999181669","999196004"
"999196004","999181669"
"999181669","999227022"
"999227022","999181669"
"999181669","999165939"
"999165939","999181669"
"999181669","999178846"
"999178846","999181669"
"999181669","999352072"
"999352072","999181669"
"999181669","999225622"
"999225622","999181669"
"999181669","999179809"
"999179809","999181669"
"999181669","999248484"
"999248484","999181669"
"999181669","999265283"
"999265283","999181669"
"999181669","999316009"
"999316009","999181669"
"999181669","999425476"
"999425476","999181669"
"999181669","999247946"
"999247946","999181669"
"999181669","999437525"
"999437525","999181669"
"999181669","999227072"
"999227072","999181669"
"999181669","999171887"
"999171887","999181669"
"999181669","999276391"
"999276391","999181669"
"999181669","999179555"
"999179555","999181669"
"999181669","999428995"
"999428995","999181669"
"999181669","999436980"
"999436980","999181669"
"999181669","999224669"
"999224669","999181669"
"999181669","999996406"
"999996406","999181669"
"999181669","999958014"
"999958014","999181669"
"999181669","999178856"
"999178856","999181669"
"999181669","999999155"
"999999155","999181669"
"999181669","999232352"
"999232352","999181669"
"999181669","999296492"
"999296492","999181669"
"999181669","999272957"
"999272957","999181669"
"999181669","999329006"
"999329006","999181669"
"999181669","999425477"
"999425477","999181669"
"999181669","999937270"
"999937270","999181669"
"999181669","999224118"
"999224118","999181669"
"999181669","999227004"
"999227004","999181669"
"999181669","999985248"
"999985248","999181669"
"999181669","999999154"
"999999154","999181669"
"999181669","999235115"
"999235115","999181669"
"999181669","999301585"
"999301585","999181669"
"999181669","999276060"
"999276060","999181669"
"999181669","999265641"
"999265641","999181669"
"999181669","999171886"
"999171886","999181669"
"999181669","999473968"
"999473968","999181669"
"999181669","999225621"
"999225621","999181669"
"999181669","999473969"
"999473969","999181669"
"999181669","999224678"
"999224678","999181669"
"999181669","999937561"
"999937561","999181669"
"999181669","999958016"
"999958016","999181669"
"999181669","999736173"
"999736173","999181669"
"999181669","999301596"
"999301596","999181669"
"999181669","999224372"
"999224372","999181669"
"999181669","999271417"
"999271417","999181669"
"999233217","999245269"
"999245269","999233217"
"999233217","999377064"
"999377064","999233217"
"999233217","999179574"
"999179574","999233217"
"999233217","999946225"
"999946225","999233217"
"999233217","999175915"
"999175915","999233217"
"999233217","999236394"
"999236394","999233217"
"999233217","999428993"
"999428993","999233217"
"999233217","999693305"
"999693305","999233217"
"999233217","999326698"
"999326698","999233217"
"999233217","999388473"
"999388473","999233217"
"999233217","999383145"
"999383145","999233217"
"999233217","999326163"
"999326163","999233217"
"999233217","999326699"
"999326699","999233217"
"999233217","999411565"
"999411565","999233217"
"999233217","999185672"
"999185672","999233217"
"999233217","999271525"
"999271525","999233217"
"999233217","999372428"
"999372428","999233217"
"999233217","999247830"
"999247830","999233217"
"999233217","999274511"
"999274511","999233217"
"999233217","999243893"
"999243893","999233217"
"999233217","999184227"
"999184227","999233217"
"999233217","999275988"
"999275988","999233217"
"999233217","999946224"
"999946224","999233217"
"999233217","999578813"
"999578813","999233217"
"999233217","999410057"
"999410057","999233217"
"999233217","999972283"
"999972283","999233217"
"999233217","999244113"
"999244113","999233217"
"999233217","999277267"
"999277267","999233217"
"999233217","999296493"
"999296493","999233217"
"999233217","999352306"
"999352306","999233217"
"999233217","999175637"
"999175637","999233217"
"999233217","999459267"
"999459267","999233217"
"999233217","999294034"
"999294034","999233217"
"999233217","999510823"
"999510823","999233217"
"999233217","999551713"
"999551713","999233217"
"999233217","999276393"
"999276393","999233217"
"999233217","999196004"
"999196004","999233217"
"999233217","999227022"
"999227022","999233217"
"999233217","999165939"
"999165939","999233217"
"999233217","999178846"
"999178846","999233217"
"999233217","999352072"
"999352072","999233217"
"999233217","999225622"
"999225622","999233217"
"999233217","999179809"
"999179809","999233217"
"999233217","999248484"
"999248484","999233217"
"999233217","999265283"
"999265283","999233217"
"999233217","999316009"
"999316009","999233217"
"999233217","999425476"
"999425476","999233217"
"999233217","999247946"
"999247946","999233217"
"999233217","999437525"
"999437525","999233217"
"999233217","999227072"
"999227072","999233217"
"999233217","999171887"
"999171887","999233217"
"999233217","999276391"
"999276391","999233217"
"999233217","999179555"
"999179555","999233217"
"999233217","999428995"
"999428995","999233217"
"999233217","999436980"
"999436980","999233217"
"999233217","999224669"
"999224669","999233217"
"999233217","999996406"
"999996406","999233217"
"999233217","999958014"
"999958014","999233217"
"999233217","999178856"
"999178856","999233217"
"999233217","999999155"
"999999155","999233217"
"999233217","999232352"
"999232352","999233217"
"999233217","999296492"
"999296492","999233217"
"999233217","999272957"
"999272957","999233217"
"999233217","999329006"
"999329006","999233217"
"999233217","999425477"
"999425477","999233217"
"999233217","999937270"
"999937270","999233217"
"999233217","999224118"
"999224118","999233217"
"999233217","999227004"
"999227004","999233217"
"999233217","999985248"
"999985248","999233217"
"999233217","999999154"
"999999154","999233217"
"999233217","999235115"
"999235115","999233217"
"999233217","999301585"
"999301585","999233217"
"999233217","999276060"
"999276060","999233217"
"999233217","999265641"
"999265641","999233217"
"999233217","999171886"
"999171886","999233217"
"999233217","999473968"
"999473968","999233217"
"999233217","999225621"
"999225621","999233217"
"999233217","999473969"
"999473969","999233217"
"999233217","999224678"
"999224678","999233217"
"999233217","999937561"
"999937561","999233217"
"999233217","999958016"
"999958016","999233217"
"999233217","999736173"
"999736173","999233217"
"999233217","999301596"
"999301596","999233217"
"999233217","999224372"
"999224372","999233217"
"999233217","999271417"
"999271417","999233217"
"999245269","999377064"
"999377064","999245269"
"999245269","999179574"
"999179574","999245269"
"999245269","999946225"
"999946225","999245269"
"999245269","999175915"
"999175915","999245269"
"999245269","999236394"
"999236394","999245269"
"999245269","999428993"
"999428993","999245269"
"999245269","999693305"
"999693305","999245269"
"999245269","999326698"
"999326698","999245269"
"999245269","999388473"
"999388473","999245269"
"999245269","999383145"
"999383145","999245269"
"999245269","999326163"
"999326163","999245269"
"999245269","999326699"
"999326699","999245269"
"999245269","999411565"
"999411565","999245269"
"999245269","999185672"
"999185672","999245269"
"999245269","999271525"
"999271525","999245269"
"999245269","999372428"
"999372428","999245269"
"999245269","999247830"
"999247830","999245269"
"999245269","999274511"
"999274511","999245269"
"999245269","999243893"
"999243893","999245269"
"999245269","999184227"
"999184227","999245269"
"999245269","999275988"
"999275988","999245269"
"999245269","999946224"
"999946224","999245269"
"999245269","999578813"
"999578813","999245269"
"999245269","999410057"
"999410057","999245269"
"999245269","999972283"
"999972283","999245269"
"999245269","999244113"
"999244113","999245269"
"999245269","999277267"
"999277267","999245269"
"999245269","999296493"
"999296493","999245269"
"999245269","999352306"
"999352306","999245269"
"999245269","999175637"
"999175637","999245269"
"999245269","999459267"
"999459267","999245269"
"999245269","999294034"
